loss,mae,mape,val_loss,val_mae,val_mape,lr
0.3989534378051758,0.3117234408855438,152.33982849121094,0.31163185834884644,0.2279614508152008,128.3896484375,0.001
0.35254308581352234,0.2950061857700348,127.8052749633789,0.28228840231895447,0.2258942872285843,128.21343994140625,0.001
0.32683882117271423,0.29218217730522156,121.36933135986328,0.2578098177909851,0.22265048325061798,111.78523254394531,0.001
0.3120839297771454,0.2990981638431549,133.49752807617188,0.23880469799041748,0.22127075493335724,121.53596496582031,0.001
0.28763285279273987,0.2921324670314789,142.57672119140625,0.22733677923679352,0.23021230101585388,110.97488403320312,0.001
